dividend_cocode|company_name|div_announcement_date|div_per_share
216946|VEDANTA LTD.|29-04-2008|30.0000
216946|VEDANTA LTD.|20-04-2009|2.2500
216946|VEDANTA LTD.|20-04-2010|3.2500
216946|VEDANTA LTD.|25-04-2011|3.5000
216946|VEDANTA LTD.|25-01-2012|2.0000
216946|VEDANTA LTD.|24-04-2012|2.0000
216946|VEDANTA LTD.|27-04-2013|0.1000
216946|VEDANTA LTD.|31-10-2013|1.5000
216946|VEDANTA LTD.|29-04-2014|1.7500
216946|VEDANTA LTD.|29-10-2014|1.7500
216946|VEDANTA LTD.|29-04-2015|2.3500
216946|VEDANTA LTD.|27-10-2015|3.5000
216946|VEDANTA LTD.|28-10-2016|1.7500
216946|VEDANTA LTD.|30-03-2017|17.7000
216946|VEDANTA LTD.|13-03-2018|21.2000
216946|VEDANTA LTD.|31-10-2018|17.0000
216946|VEDANTA LTD.|06-03-2019|1.8500
272724|WIPRO LTD.|15-04-2004|4.0000
272724|WIPRO LTD.|16-04-2004|25.0000
272724|WIPRO LTD.|22-04-2005|5.0000
272724|WIPRO LTD.|19-04-2006|5.0000
272724|WIPRO LTD.|23-03-2007|5.0000
272724|WIPRO LTD.|20-04-2007|1.0000
272724|WIPRO LTD.|19-10-2007|2.0000
272724|WIPRO LTD.|18-04-2008|4.0000
272724|WIPRO LTD.|22-04-2009|4.0000
272724|WIPRO LTD.|23-04-2010|6.0000
272724|WIPRO LTD.|21-01-2011|2.0000
272724|WIPRO LTD.|27-04-2011|4.0000
272724|WIPRO LTD.|20-01-2012|2.0000
272724|WIPRO LTD.|25-04-2012|4.0000
272724|WIPRO LTD.|18-01-2013|2.0000
272724|WIPRO LTD.|19-04-2013|5.0000
272724|WIPRO LTD.|17-01-2014|3.0000
272724|WIPRO LTD.|17-04-2014|5.0000
272724|WIPRO LTD.|16-01-2015|5.0000
272724|WIPRO LTD.|21-04-2015|7.0000
272724|WIPRO LTD.|18-01-2016|5.0000
272724|WIPRO LTD.|20-04-2016|1.0000
272724|WIPRO LTD.|25-01-2017|2.0000
272724|WIPRO LTD.|19-01-2018|1.0000
272724|WIPRO LTD.|25-04-2018|0.0000
272724|WIPRO LTD.|18-01-2019|1.0000
272724|WIPRO LTD.|16-04-2019|0.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|29-07-2004|1.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|29-08-2005|1.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|28-11-2006|1.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|27-06-2007|1.5000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|16-06-2008|2.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|26-06-2009|2.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|20-04-2010|2.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|23-09-2010|2.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|23-06-2011|2.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|21-05-2012|1.5000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|22-05-2013|2.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|21-05-2014|2.0000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|21-05-2015|2.2500
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|10-05-2016|2.2500
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|10-05-2017|2.5000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|10-05-2018|2.9000
275062|ZEE ENTERTAINMENT ENTERPRISES LTD.|27-05-2019|3.5000
